transaction_id,customer_id,transaction_date,transaction_amount
5250,374,2025-12-20,36.2
5251,350,2025-08-18,13.44
5252,231,2025-09-18,65.47
5253,103,2025-07-16,67.78
5254,42,2025-10-12,29.03
5255,53,2025-11-04,67.31
5256,322,2025-11-05,20.15
5257,43,2025-12-22,19.07
5258,11,2025-12-02,13.1
5259,127,2025-12-26,43.2
5260,391,2025-10-08,29.05
5261,303,2025-10-01,133.86
5262,166,2025-09-09,12.38
5263,7,2025-10-05,35.76
5264,187,2025-09-28,22.3
5265,24,2025-11-11,29.78
5266,168,2025-12-17,12.71
5267,233,2025-08-17,30.99
5268,14,2025-05-26,12.75
5269,303,2025-11-03,8.8
5270,129,2025-06-13,35.49
5271,320,2025-09-27,7.58
5272,388,2025-06-07,99.01
5273,371,2025-12-20,66.35
5274,175,2025-03-31,34.57
5275,52,2025-10-29,17.79
5276,344,2025-11-14,40.22
5277,271,2025-10-07,31.95
5278,247,2025-11-10,36.59
5279,38,2025-07-04,36.27
5280,106,2025-12-28,23.21
5281,143,2025-12-05,44.58
5282,39,2025-12-14,108.86
5283,213,2025-10-15,16.2
5284,24,2025-12-20,15.79
5285,45,2025-10-22,6.5
5286,120,2025-12-22,118.52
5287,211,2025-10-16,53.05
5288,24,2025-10-18,27.91
5289,245,2025-12-29,31.04
5290,341,2025-08-08,9.19
5291,4,2025-09-22,127.98
5292,281,2025-12-02,9.72
5293,286,2025-03-23,5.33
5294,101,2025-12-16,11.25
5295,332,2025-05-20,35.11
5296,304,2025-11-09,37.06
5297,201,2025-07-06,13.03
5298,275,2025-09-18,23.35
5299,383,2025-10-17,43.25
5300,9,2025-07-19,77.22
5301,107,2025-08-05,13.77
5302,156,2025-08-19,29.64
5303,113,2025-12-21,8.64
5304,8,2025-06-23,21.66
5305,330,2025-09-28,77.07
5306,42,2025-10-08,31.23
5307,327,2025-01-23,12.54
5308,172,2025-11-29,13.44
5309,219,2025-12-29,20.56
5310,306,2025-08-02,16.98
5311,389,2025-11-29,24.18
5312,198,2025-11-26,7.43
5313,291,2025-06-12,75.95
5314,397,2025-12-26,13.74
5315,330,2025-10-22,8.69
5316,291,2025-08-22,6.98
5317,96,2025-10-23,24.53
5318,339,2025-11-27,78.81
5319,296,2025-08-12,18.23
5320,222,2025-12-25,78.71
5321,126,2025-06-01,38.78
5322,135,2025-12-16,19.61
5323,298,2025-12-22,15.28
5324,301,2025-10-21,9.54
5325,296,2025-07-16,8.45
5326,113,2025-09-18,64.13
5327,399,2025-08-18,12.51
5328,347,2025-10-29,26.6
5329,358,2025-10-02,24.3
5330,315,2025-08-07,7.47
5331,385,2025-07-19,14.48
5332,178,2025-12-30,7.0
5333,387,2025-12-18,12.64
5334,57,2025-05-11,108.17
5335,24,2025-10-16,51.58
5336,37,2025-10-24,45.87
5337,47,2025-12-31,31.53
5338,27,2025-07-22,29.1
5339,157,2025-07-09,7.04
5340,358,2025-07-28,11.36
5341,396,2025-12-27,10.91
5342,394,2025-12-17,35.82
5343,278,2025-12-23,12.86
5344,102,2025-06-21,53.18
5345,111,2025-06-20,20.84
5346,165,2025-06-24,27.11
5347,308,2025-10-03,35.01
5348,186,2025-12-24,56.03
5349,397,2025-12-24,36.43
5350,292,2025-11-02,5.04
5351,345,2025-08-22,14.35
5352,327,2025-12-04,17.51
5353,386,2025-12-13,39.45
5354,112,2025-12-26,76.61
5355,208,2025-10-10,12.95
5356,219,2025-12-30,12.11
5357,226,2025-09-09,125.97
5358,350,2025-10-24,36.26
5359,68,2025-05-05,9.9
5360,141,2025-12-27,9.96
5361,253,2025-12-19,5.86
5362,129,2025-06-08,8.34
5363,50,2025-11-15,19.83
5364,337,2025-05-03,12.32
5365,210,2025-10-31,9.49
5366,400,2025-12-26,7.71
5367,310,2025-11-17,38.97
5368,300,2025-04-25,52.61
5369,45,2025-03-06,26.76
5370,229,2025-08-04,64.33
5371,344,2025-12-17,14.19
5372,256,2025-12-07,20.97
5373,121,2025-11-27,16.96
5374,254,2025-09-03,7.56
5375,51,2025-12-18,60.36
5376,248,2025-12-12,16.98
5377,67,2025-09-18,58.08
5378,194,2025-12-27,24.14
5379,85,2025-08-25,9.92
5380,345,2025-02-18,5.11
5381,175,2025-03-10,22.97
5382,223,2025-03-04,39.62
5383,177,2025-11-03,68.47
5384,110,2025-07-01,10.4
5385,153,2025-12-10,19.01
5386,30,2025-05-09,37.88
5387,396,2025-12-22,21.97
5388,15,2025-10-07,15.31
5389,286,2025-06-28,11.98
5390,62,2025-09-02,9.37
5391,147,2025-12-28,7.37
5392,301,2025-08-14,14.33
5393,341,2025-08-20,5.21
5394,368,2025-09-01,73.62
5395,354,2025-12-16,39.12
5396,351,2025-11-12,16.03
5397,86,2025-08-31,33.07
5398,204,2025-11-25,7.0
5399,108,2025-09-25,17.41
5400,393,2025-05-31,29.02
5401,247,2025-07-09,49.64
5402,87,2025-12-22,25.08
5403,211,2025-11-25,66.89
5404,115,2025-11-24,7.26
5405,342,2025-11-26,9.77
5406,195,2025-12-22,22.41
5407,41,2025-12-17,31.97
5408,103,2025-11-21,43.2
5409,44,2025-12-20,16.84
5410,245,2025-11-02,7.72
5411,352,2025-10-26,89.26
5412,296,2025-07-17,12.03
5413,271,2025-07-30,39.41
5414,103,2025-12-19,33.5
5415,215,2025-11-10,9.86
5416,327,2025-01-26,8.88
5417,292,2025-02-26,13.13
5418,288,2025-07-06,8.96
5419,315,2025-08-06,18.23
5420,388,2025-04-29,25.72
5421,8,2025-12-26,15.27
5422,156,2025-11-19,6.18
5423,120,2025-12-04,49.49
5424,22,2025-11-06,15.58
5425,187,2025-11-10,7.0
5426,337,2025-10-19,32.4
5427,264,2025-12-21,62.98
5428,135,2025-10-23,11.23
5429,390,2025-11-21,13.63
5430,339,2025-10-25,77.9
5431,211,2025-10-22,7.73
5432,103,2025-06-22,12.47
5433,204,2025-12-03,49.01
5434,62,2025-06-28,30.77
5435,87,2025-12-29,23.7
5436,253,2025-12-27,13.86
5437,204,2025-12-09,25.15
5438,121,2025-12-27,54.84
5439,93,2025-10-25,16.31
5440,296,2025-09-06,14.7
5441,297,2025-12-27,73.61
5442,222,2025-12-18,26.19
5443,211,2025-11-23,46.17
5444,304,2025-12-06,6.97
5445,44,2025-12-22,15.68
5446,270,2025-05-15,16.7
5447,164,2025-11-21,38.78
5448,305,2025-12-23,52.64
5449,39,2025-08-07,29.3
5450,270,2025-04-10,8.02
5451,153,2025-11-23,22.69
5452,188,2025-06-21,39.22
5453,264,2025-12-20,13.12
5454,341,2025-04-16,9.6
5455,54,2025-11-21,28.29
5456,315,2025-10-19,56.18
5457,155,2025-12-24,13.85
5458,168,2025-06-23,68.54
5459,358,2025-06-29,28.99
5460,289,2025-11-11,106.2
5461,341,2025-04-14,78.82
5462,347,2025-12-06,43.55
5463,188,2025-08-08,72.23
5464,72,2025-12-09,11.03
5465,313,2025-11-21,6.9
5466,107,2025-11-06,11.83
5467,153,2025-12-13,5.4
5468,101,2025-08-05,6.64
5469,289,2025-12-30,78.57
5470,271,2025-12-28,21.46
5471,320,2025-12-09,64.88
5472,115,2025-11-29,36.69
5473,106,2025-12-09,11.86
5474,19,2025-12-31,11.89
5475,2,2025-05-12,19.72
5476,126,2025-12-13,6.38
5477,213,2025-12-12,30.12
5478,385,2025-07-13,40.36
5479,351,2025-12-01,74.48
5480,235,2025-12-04,18.17
5481,284,2025-04-16,57.7
5482,318,2025-12-24,30.56
5483,144,2025-12-03,88.7
5484,4,2025-09-07,79.39
5485,155,2025-12-28,12.73
5486,313,2025-06-01,59.71
5487,341,2025-11-14,14.39
5488,300,2025-11-05,15.84
5489,290,2025-09-19,69.2
5490,22,2025-12-14,10.59
5491,38,2025-08-07,15.86
5492,224,2025-11-15,34.9
5493,102,2025-12-09,12.28
5494,29,2025-11-18,32.7
5495,39,2025-04-19,50.81
5496,315,2025-12-03,54.67
5497,121,2025-10-02,18.44
5498,4,2025-09-26,40.55
5499,30,2025-05-12,19.77
5500,369,2025-11-22,124.4
5501,293,2025-07-10,131.02
5502,204,2025-12-24,10.95
5503,152,2025-07-06,20.44
5504,352,2025-12-13,68.32
5505,53,2025-06-09,32.65
5506,308,2025-03-15,30.51
5507,225,2025-12-19,13.67
5508,152,2025-07-16,71.0
5509,318,2025-12-15,6.32
5510,159,2025-10-29,44.06
5511,72,2025-12-08,29.64
5512,390,2025-12-19,13.67
5513,74,2025-08-09,29.06
5514,245,2025-06-27,5.04
5515,51,2025-09-13,25.92
5516,118,2025-04-19,72.66
5517,388,2025-08-18,101.01
5518,117,2025-07-07,26.53
5519,367,2025-11-09,10.13
5520,362,2025-09-02,14.65
5521,145,2025-09-03,28.65
5522,351,2025-11-13,10.47
5523,208,2025-10-18,16.24
5524,53,2025-05-11,21.39
5525,267,2025-12-24,12.48
5526,391,2025-10-22,33.83
5527,232,2025-12-24,26.1
5528,193,2025-11-29,11.78
5529,171,2025-05-06,74.32
5530,324,2025-05-21,13.04
5531,37,2025-12-03,13.8
5532,301,2025-08-02,18.31
5533,69,2025-08-23,14.01
5534,328,2025-12-03,38.78
5535,236,2025-12-28,28.07
5536,291,2025-07-08,12.59
5537,357,2025-12-18,14.66
5538,182,2025-09-25,15.14
5539,38,2025-09-14,23.44
5540,300,2025-11-17,51.65
5541,41,2025-11-24,8.83
5542,182,2025-07-13,6.75
5543,183,2025-07-08,12.7
5544,344,2025-09-22,13.02
5545,144,2025-09-04,37.8
5546,308,2025-03-06,20.83
5547,226,2025-11-11,69.21
5548,330,2025-06-22,108.57
5549,34,2025-12-27,14.37
5550,112,2025-11-21,25.28
5551,125,2025-11-13,53.31
5552,36,2025-12-08,28.37
5553,24,2025-11-20,20.31
5554,10,2025-12-14,65.52
5555,346,2025-11-24,36.12
5556,354,2025-12-19,53.47
5557,112,2025-12-13,7.1
5558,284,2025-08-03,22.47
5559,31,2025-09-13,12.54
5560,273,2025-12-31,39.7
5561,11,2025-12-15,11.4
5562,160,2025-12-19,5.19
5563,244,2025-12-12,70.45
5564,34,2025-11-26,25.8
5565,123,2025-07-11,11.51
5566,32,2025-10-20,104.76
5567,388,2025-05-26,7.8
5568,12,2025-12-09,8.12
5569,30,2025-05-03,12.44
5570,337,2025-12-10,9.37
5571,261,2025-09-30,87.96
5572,222,2025-08-19,25.63
5573,191,2025-12-10,20.04
5574,362,2025-09-01,45.17
5575,228,2025-12-11,67.85
5576,197,2025-11-02,18.98
5577,158,2025-09-30,110.06
5578,260,2025-12-15,30.57
5579,201,2025-06-10,35.97
5580,209,2025-10-26,13.49
5581,324,2025-06-10,24.6
5582,133,2025-08-04,31.06
5583,58,2025-07-18,13.12
5584,62,2025-09-24,18.74
5585,109,2025-10-22,72.87
5586,223,2025-08-03,29.84
5587,19,2025-12-21,49.42
5588,337,2025-06-25,9.74
5589,328,2025-11-17,29.48
5590,111,2025-07-19,11.79
5591,40,2025-10-05,34.91
5592,309,2025-08-12,74.92
5593,395,2025-11-28,16.39
5594,201,2025-11-22,26.17
5595,231,2025-12-15,11.27
5596,324,2025-10-05,22.85
5597,385,2025-06-24,141.5
5598,396,2025-12-31,15.99
5599,330,2025-12-25,10.14
5600,254,2025-10-24,9.94
5601,41,2025-12-20,24.24
5602,284,2025-06-11,28.75
5603,367,2025-09-12,26.08
5604,147,2025-12-17,6.56
5605,12,2025-12-11,18.77
5606,291,2025-03-20,14.36
5607,22,2025-11-30,28.68
5608,397,2025-12-25,10.67
5609,394,2025-12-20,36.18
5610,69,2025-09-15,72.62
5611,21,2025-11-28,9.02
5612,28,2025-09-05,10.86
5613,158,2025-11-09,63.58
5614,107,2025-09-20,37.34
5615,160,2025-12-09,60.46
5616,318,2025-12-27,14.02
5617,34,2025-12-03,16.11
5618,356,2025-08-29,30.35
5619,378,2025-09-18,93.37
5620,255,2025-12-21,9.87
5621,168,2025-11-10,6.71
5622,157,2025-03-29,8.4
5623,31,2025-11-08,52.73
5624,25,2025-12-11,5.94
5625,347,2025-07-30,32.77
5626,201,2025-07-05,8.68
5627,369,2025-11-06,14.72
5628,223,2025-02-04,9.83
5629,38,2025-11-21,44.1
5630,112,2025-11-22,135.53
5631,37,2025-06-09,39.76
5632,83,2025-07-13,24.84
5633,390,2025-12-13,5.37
5634,320,2025-12-03,28.44
5635,106,2025-12-15,22.56
5636,191,2025-10-29,22.3
5637,298,2025-12-10,22.34
5638,165,2025-12-31,36.41
5639,213,2025-10-12,7.18
5640,101,2025-10-18,7.19
5641,360,2025-12-26,36.72
5642,255,2025-12-30,105.62
5643,117,2025-11-17,66.77
5644,320,2025-10-08,8.94
5645,152,2025-12-08,10.65
5646,61,2025-10-12,38.04
5647,216,2025-12-03,13.22
5648,162,2025-07-02,8.76
5649,268,2025-07-28,30.67
5650,182,2025-10-30,9.33
5651,284,2025-03-30,143.73
5652,214,2025-12-27,73.86
5653,182,2025-08-15,6.22
5654,256,2025-12-22,5.82
5655,354,2025-12-23,38.08
5656,83,2025-09-02,5.03
5657,10,2025-11-17,43.08
5658,67,2025-10-31,16.8
5659,206,2025-12-14,12.63
5660,196,2025-10-10,37.23
5661,182,2025-11-11,9.87
5662,328,2025-08-23,14.96
5663,94,2025-09-23,31.61
5664,171,2025-06-26,41.15
5665,111,2025-09-22,124.41
5666,24,2025-12-28,29.63
5667,135,2025-08-13,19.72
5668,273,2025-11-30,29.99
5669,273,2025-11-26,38.81
5670,2,2025-05-31,132.26
5671,171,2025-07-16,14.5
5672,25,2025-11-13,73.53
5673,101,2025-11-05,20.5
5674,396,2025-11-29,14.89
5675,320,2025-11-26,37.28
5676,354,2025-12-26,15.4
5677,345,2025-10-06,23.18
5678,216,2025-05-30,44.81
5679,210,2025-09-25,20.28
5680,253,2025-12-20,36.29
5681,260,2025-10-18,45.6
5682,271,2025-08-12,8.84
5683,355,2025-12-28,7.18
5684,256,2025-12-28,55.26
5685,239,2025-11-11,18.95
5686,133,2025-12-21,24.39
5687,187,2025-09-08,5.45
5688,156,2025-10-30,14.73
5689,239,2025-11-07,12.22
5690,152,2025-12-27,134.56
5691,182,2025-11-05,18.52
5692,390,2025-12-04,5.01
5693,342,2025-12-16,7.33
5694,180,2025-10-26,12.31
5695,56,2025-08-19,22.31
5696,142,2025-10-03,17.86
5697,335,2025-11-26,29.74
5698,226,2025-09-06,13.75
5699,8,2025-08-17,8.22
5700,172,2025-12-07,25.89
5701,67,2025-12-26,11.98
5702,270,2025-10-18,6.0
5703,391,2025-11-18,86.0
5704,147,2025-12-19,5.92
5705,45,2025-07-10,9.81
5706,299,2025-09-13,38.63
5707,11,2025-12-04,43.1
5708,332,2025-05-30,11.71
5709,385,2025-08-25,18.22
5710,331,2025-12-21,28.7
5711,4,2025-05-02,72.88
5712,142,2025-10-27,68.86
5713,268,2025-09-16,12.43
5714,10,2025-12-02,6.85
5715,39,2025-05-16,110.22
5716,239,2025-11-05,40.75
5717,233,2025-05-25,12.41
5718,68,2025-07-15,41.09
5719,297,2025-12-30,8.15
5720,183,2025-07-17,29.16
5721,14,2025-05-22,108.13
5722,177,2025-07-24,60.77
5723,96,2025-09-28,51.12
5724,25,2025-12-06,14.77
5725,98,2025-08-05,16.18
5726,273,2025-10-21,17.39
5727,34,2025-11-22,7.08
5728,390,2025-11-05,10.76
5729,139,2025-09-24,24.09
5730,377,2025-11-24,88.17
5731,155,2025-12-20,10.98
5732,239,2025-11-25,23.33
5733,156,2025-06-27,9.0
5734,213,2025-12-27,34.83
5735,125,2025-11-27,25.75
5736,139,2025-10-04,5.55
5737,256,2025-12-12,26.35
5738,345,2025-06-21,10.73
5739,260,2025-06-08,35.76
5740,256,2025-12-17,43.68
5741,127,2025-12-18,108.3
5742,238,2025-12-27,50.7
5743,284,2025-06-06,21.16
5744,370,2025-08-30,25.41
5745,214,2025-12-25,12.83
5746,267,2025-12-19,13.49
5747,267,2025-12-17,9.42
5748,194,2025-12-13,22.94
5749,166,2025-08-08,10.81
5750,296,2025-07-03,75.23
5751,245,2025-11-07,7.9
5752,282,2025-11-14,46.03
5753,73,2025-07-31,18.92
5754,335,2025-12-11,25.46
5755,141,2025-12-30,38.28
5756,231,2025-10-20,11.59
5757,298,2025-12-20,12.49
5758,176,2025-11-10,25.32
5759,72,2025-12-23,18.68
5760,342,2025-11-04,30.4
5761,397,2025-12-25,23.86
5762,160,2025-12-22,85.83
5763,288,2025-11-25,32.37
5764,61,2025-07-27,9.97
5765,152,2025-10-09,5.59
5766,121,2025-02-27,99.17
5767,305,2025-12-23,143.27
5768,14,2025-09-17,55.46
5769,196,2025-11-27,6.32
5770,90,2025-07-21,19.91
5771,213,2025-12-05,23.08
5772,198,2025-07-12,39.79
5773,120,2025-12-15,51.86
5774,295,2025-07-13,47.65
5775,76,2025-11-04,14.31
5776,214,2025-12-25,13.21
5777,187,2025-12-23,43.2
5778,77,2025-12-29,32.56
5779,278,2025-12-30,9.6
5780,297,2025-12-30,81.79
5781,400,2025-09-19,7.21
5782,77,2025-12-28,8.9
5783,123,2025-08-31,62.85
5784,83,2025-08-21,49.88
5785,195,2025-12-01,43.25
5786,161,2025-10-05,7.72
5787,346,2025-12-29,27.05
5788,147,2025-12-31,28.34
5789,72,2025-12-16,10.63
5790,188,2025-06-29,38.88
5791,315,2025-12-08,15.94
5792,178,2025-12-30,5.1
5793,204,2025-11-07,41.9
5794,223,2025-12-04,46.46
5795,29,2025-09-17,35.77
5796,301,2025-10-26,56.17
5797,396,2025-11-29,16.81
5798,30,2025-05-13,6.22
5799,143,2025-08-30,33.57
5800,235,2025-12-06,37.2
5801,42,2025-09-28,5.75
5802,43,2025-12-28,31.78
5803,352,2025-12-17,14.21
5804,275,2025-08-17,12.87
5805,69,2025-12-12,17.16
5806,358,2025-04-14,6.35
5807,69,2025-10-04,38.16
5808,12,2025-10-28,9.64
5809,5,2025-11-05,116.45
5810,61,2025-10-02,6.33
5811,390,2025-11-24,51.96
5812,102,2025-09-26,85.26
5813,155,2025-12-24,27.75
5814,356,2025-09-25,9.29
5815,50,2025-11-20,39.1
5816,29,2025-12-24,22.54
5817,77,2025-12-31,10.78
5818,206,2025-12-16,6.52
5819,252,2025-12-14,43.05
5820,169,2025-12-22,48.71
5821,38,2025-09-21,25.83
5822,134,2025-12-30,10.48
5823,248,2025-12-11,8.23
5824,359,2025-12-25,5.75
5825,104,2025-12-27,27.16
5826,45,2025-10-28,29.93
5827,197,2025-12-25,37.75
5828,308,2025-09-13,27.67
5829,159,2025-09-08,6.06
5830,246,2025-12-22,38.48
5831,292,2025-05-19,34.46
5832,211,2025-09-07,47.37
5833,58,2025-08-30,9.04
5834,261,2025-10-20,21.47
5835,8,2025-11-20,5.43
5836,210,2025-12-14,44.45
5837,159,2025-08-26,106.47
5838,304,2025-11-08,12.87
5839,371,2025-11-11,44.1
5840,5,2025-10-16,148.63
5841,298,2025-12-02,16.47
5842,195,2025-12-05,28.41
5843,7,2025-09-03,19.8
5844,77,2025-12-28,34.82
5845,117,2025-03-26,10.52
5846,132,2025-09-11,22.1
5847,391,2025-10-23,36.66
5848,386,2025-11-28,30.15
5849,213,2025-10-14,5.92
5850,193,2025-12-15,17.9
5851,268,2025-08-06,38.4
5852,250,2025-07-24,77.83
5853,224,2025-11-18,12.8
5854,322,2025-11-13,11.43
5855,99,2025-12-21,14.29
5856,208,2025-10-25,38.4
5857,260,2025-11-15,16.02
5858,339,2025-11-17,6.28
5859,394,2025-12-04,40.95
5860,214,2025-12-25,37.75
5861,235,2025-12-02,11.13
5862,94,2025-11-26,70.44
5863,67,2025-08-19,10.56
5864,331,2025-12-25,30.72
5865,400,2025-08-02,11.42
5866,160,2025-12-01,33.9
5867,359,2025-11-09,39.2
5868,162,2025-09-14,34.33
5869,108,2025-07-12,11.61
5870,324,2025-07-10,143.27
5871,293,2025-12-28,22.97
5872,236,2025-12-30,8.44
5873,357,2025-12-18,22.65
5874,15,2025-11-27,47.46
5875,2,2025-11-25,39.12
5876,37,2025-07-30,18.83
5877,396,2025-12-24,5.67
5878,36,2025-11-18,9.6
5879,166,2025-09-06,54.85
5880,32,2025-09-12,18.6
5881,300,2025-04-07,56.73
5882,49,2025-10-15,28.8
5883,104,2025-10-17,5.2
5884,201,2025-06-17,24.96
5885,117,2025-12-07,24.94
5886,193,2025-11-07,35.93
5887,132,2025-10-19,72.46
5888,389,2025-07-16,21.01
5889,106,2025-12-16,8.01
5890,5,2025-10-20,9.54
5891,94,2025-07-26,8.31
5892,176,2025-09-01,23.19
5893,245,2025-07-19,36.15
5894,22,2025-12-07,9.99
5895,273,2025-10-05,6.65
5896,330,2025-07-02,12.63
5897,159,2025-09-30,23.45
5898,209,2025-09-15,7.22
5899,56,2025-07-23,38.04
5900,104,2025-11-29,16.15
5901,15,2025-05-04,24.81
5902,62,2025-09-18,9.85
5903,114,2025-06-08,41.06
5904,58,2025-08-05,38.19
5905,127,2025-12-01,21.02
5906,127,2025-12-19,20.25
5907,5,2025-12-05,6.26
5908,255,2025-11-25,88.48
5909,165,2025-11-14,5.45
5910,389,2025-11-20,105.08
5911,134,2025-12-26,5.95
5912,36,2025-10-13,31.07
5913,154,2025-08-19,27.24
5914,354,2025-12-17,15.05
5915,19,2025-12-06,31.2
5916,310,2025-11-22,19.61
5917,246,2025-12-21,31.93
5918,357,2025-12-09,24.21
5919,222,2025-08-02,29.48
5920,107,2025-06-30,12.94
5921,248,2025-11-25,7.34
5922,281,2025-12-24,34.55
5923,52,2025-09-12,7.9
5924,207,2025-12-26,34.56
5925,86,2025-10-22,104.69
5926,74,2025-04-04,39.35
5927,309,2025-09-08,23.5
5928,248,2025-11-20,31.2
5929,303,2025-07-28,12.84
5930,115,2025-12-20,12.0
5931,229,2025-11-15,25.17
5932,51,2025-08-13,7.46
5933,83,2025-08-16,28.68
5934,322,2025-11-05,35.65
5935,308,2025-06-10,6.35
5936,142,2025-12-28,8.56
5937,113,2025-05-09,55.14
5938,377,2025-10-31,24.19
5939,158,2025-11-11,7.86
5940,111,2025-11-08,5.22
5941,22,2025-11-19,23.42
5942,175,2025-12-20,62.58
5943,110,2025-08-03,16.83
5944,107,2025-07-16,29.99
5945,364,2025-09-04,20.22
5946,348,2025-11-03,17.58
5947,144,2025-11-19,29.25
5948,246,2025-12-15,45.58
5949,67,2025-05-27,66.69
5950,24,2025-12-04,46.55
5951,309,2025-09-01,9.31
5952,158,2025-12-29,42.54
5953,107,2025-11-10,7.8
5954,248,2025-11-26,143.67
5955,355,2025-12-30,24.81
5956,281,2025-12-25,98.21
5957,321,2025-11-12,9.26
5958,120,2025-12-11,63.11
5959,266,2025-10-18,9.07
5960,103,2025-08-30,9.13
5961,98,2025-11-11,24.58
5962,238,2025-12-31,13.18
5963,39,2025-09-14,70.03
5964,301,2025-11-15,14.45
5965,228,2025-08-05,29.61
5966,156,2025-06-03,21.73
5967,103,2025-06-29,6.1
5968,318,2025-12-31,37.53
5969,135,2025-08-21,51.71
5970,357,2025-12-21,36.43
5971,7,2025-05-31,78.9
5972,339,2025-12-29,54.94
5973,379,2025-09-24,16.3
5974,20,2025-05-14,11.11
5975,101,2025-06-07,10.56
5976,107,2025-07-08,11.45
5977,113,2025-10-15,10.67
5978,194,2025-12-08,14.23
5979,354,2025-12-27,57.81
5980,289,2025-09-27,20.49
5981,104,2025-11-28,15.11
5982,47,2025-12-30,73.02
5983,21,2025-08-07,68.8
5984,378,2025-10-05,21.71
5985,282,2025-07-14,74.79
5986,145,2025-07-02,94.88
5987,330,2025-12-06,15.57
5988,369,2025-09-20,128.39
5989,295,2025-09-26,30.95
5990,147,2025-12-13,8.36
5991,180,2025-11-26,75.63
5992,101,2025-05-21,24.26
5993,303,2025-09-20,35.85
5994,83,2025-05-04,11.22
5995,65,2025-11-24,35.62
5996,2,2025-05-15,8.32
5997,286,2025-03-12,34.68
5998,388,2025-04-15,16.22
5999,385,2025-12-09,30.97
6000,28,2025-10-18,5.68
6001,204,2025-11-04,5.64
6002,295,2025-08-28,53.6
6003,155,2025-12-31,10.22
6004,73,2025-06-28,20.43
6005,222,2025-11-27,10.06
6006,141,2025-12-08,15.3
6007,293,2025-11-17,106.7
6008,327,2025-03-20,35.39
6009,400,2025-09-29,14.62
6010,29,2025-09-17,71.61
6011,73,2025-09-03,61.08
6012,145,2025-09-11,25.9
6013,75,2025-09-13,24.73
6014,377,2025-12-06,10.69
6015,342,2025-09-12,29.48
6016,379,2025-09-01,19.0
6017,45,2025-11-02,68.78
6018,22,2025-11-30,117.54
6019,270,2025-05-11,11.44
6020,47,2025-12-31,25.99
6021,110,2025-10-07,14.52
6022,176,2025-10-18,34.26
6023,369,2025-09-19,8.88
6024,106,2025-12-11,34.42
6025,350,2025-08-01,16.66
6026,236,2025-12-30,77.16
6027,309,2025-10-11,36.73
6028,5,2025-11-10,12.89
6029,246,2025-12-15,13.26
6030,129,2025-09-27,57.2
6031,159,2025-10-29,11.38
6032,43,2025-12-23,13.75
6033,267,2025-12-21,39.21
6034,5,2025-12-24,19.76
6035,7,2025-10-06,76.95
6036,94,2025-12-21,15.2
6037,332,2025-11-17,62.22
6038,121,2025-10-30,58.77
6039,85,2025-06-15,60.05
6040,104,2025-10-07,12.32
6041,367,2025-10-14,12.8
6042,43,2025-12-21,17.07
6043,51,2025-08-10,68.65
6044,198,2025-07-12,11.75
6045,355,2025-12-10,78.57
6046,252,2025-12-28,36.22
6047,326,2025-12-14,11.19
6048,308,2025-04-28,29.56
6049,346,2025-03-19,32.74
6050,315,2025-11-01,56.11
6051,332,2025-08-18,11.07
6052,273,2025-12-10,47.79
6053,191,2025-08-03,12.13
6054,111,2025-07-17,138.77
6055,103,2025-11-30,32.82
6056,141,2025-12-31,20.01
6057,133,2025-06-21,63.18
6058,184,2025-12-22,129.24
6059,335,2025-09-22,22.11
6060,172,2025-12-04,6.14
6061,357,2025-12-27,17.07
6062,235,2025-11-19,17.4
6063,49,2025-10-27,37.74
6064,303,2025-07-13,5.33
6065,292,2025-07-30,32.94
6066,186,2025-11-30,63.91
6067,145,2025-07-06,10.08
6068,147,2025-12-12,17.23
6069,135,2025-08-11,9.03
6070,62,2025-12-23,7.42
6071,367,2025-10-20,107.11
6072,205,2025-06-19,40.92
6073,152,2025-07-03,146.48
6074,104,2025-10-30,18.66
6075,378,2025-08-28,10.39
6076,188,2025-11-05,79.54
6077,360,2025-12-28,5.03
6078,27,2025-05-10,8.91
6079,37,2025-04-13,12.46
6080,12,2025-11-20,5.24
6081,245,2025-07-10,6.43
6082,83,2025-08-21,94.2
6083,41,2025-12-31,19.95
6084,168,2025-07-25,73.8
6085,157,2025-08-20,34.07
6086,143,2025-04-26,5.58
6087,29,2025-11-12,13.21
6088,168,2025-05-21,28.03
6089,4,2025-07-26,61.27
6090,32,2025-10-05,39.56
6091,165,2025-09-10,21.97
6092,239,2025-12-29,64.01
6093,132,2025-08-10,20.75
6094,187,2025-10-11,25.43
6095,61,2025-09-20,55.76
6096,390,2025-12-18,12.89
6097,56,2025-04-21,127.21
6098,309,2025-10-04,13.53
6099,216,2025-08-31,79.26
6100,335,2025-09-20,76.45
6101,158,2025-09-18,140.42
6102,61,2025-07-29,127.66
6103,154,2025-06-14,11.13
6104,359,2025-08-09,30.47
6105,208,2025-10-27,10.85
6106,93,2025-12-29,11.67
6107,166,2025-09-12,131.34
6108,256,2025-12-25,12.28
6109,295,2025-12-15,26.97
6110,69,2025-09-15,24.95
6111,94,2025-10-24,35.26
6112,156,2025-08-20,57.3
6113,386,2025-12-28,15.61
6114,290,2025-05-19,25.04
6115,115,2025-11-26,25.87
6116,374,2025-12-20,29.25
6117,140,2025-12-14,17.14
6118,289,2025-12-15,6.87
6119,393,2025-11-17,7.91
6120,171,2025-11-28,10.35
6121,102,2025-07-05,9.77
6122,340,2025-09-26,39.36
